id_lead,fecha_contacto   ,canal_origen,estado_lead,tiempo_respuesta,num_interacciones,especialidad,precio,dias_consulta,precio_final
4243,25.05.2024 11:44:21,WhatsApp,Cita agendada,64,27,Psicoeducacion,30,3,90
4244,25.05.2024 11:25:03,Web,Informacion,63,23,Psicoeducacion,30,1,30
4245,25.05.2024 10:45:56,WhatsApp,Cita agendada,49,19,Psicologia clinica,35,4,140
4246,24.05.2024 12:38:36,WhatsApp,Cita agendada,87,15,Neuropsicologia,60,1,60
4247,24.05.2024 10:55:05,WhatsApp,Cita agendada,19,9,Psicoeducacion,30,5,150
4248,24.05.2024 00:16:38,Web,Informacion,40,20,Psicoeducacion,30,2,60
4249,23.05.2024 19:54:40,WhatsApp,Cita agendada,64,24,Psicoeducacion,30,1,30
4250,23.05.2024 19:22:38,WhatsApp,Cita agendada,37,29,Psicoeducacion,30,4,120
4251,23.05.2024 13:36:17,WhatsApp,Cita agendada,45,19,Psicoeducacion,30,2,60
4252,23.05.2024 09:00:21,Web,Informacion,85,3,Neuropsicologia,60,5,300
4253,22.05.2024 20:02:49,WhatsApp,Cita agendada,51,14,Psicoeducacion,30,3,90
4254,22.05.2024 13:00:52,Web,Informacion,17,22,Neuropsicologia,60,2,120
4255,22.05.2024 12:17:21,WhatsApp,Cita agendada,23,14,Psicoeducacion,30,5,150
4256,22.05.2024 11:18:03,WhatsApp,Informacion,95,6,Psicoeducacion,30,1,30
4257,21.05.2024 17:51:58,Web,Informacion,8,17,Psicoeducacion,30,4,120
4258,21.05.2024 15:37:53,Facebook,Informacion,37,21,Psicologia clinica,35,1,35
4259,21.05.2024 14:28:28,WhatsApp,Cita agendada,16,21,Neuropsicologia,60,3,180
4260,21.05.2024 11:10:03,Web,Informacion,14,6,Psicoeducacion,30,5,150
4261,20.05.2024 13:40:40,WhatsApp,Cita agendada,42,4,Psicologia clinica,35,2,70
4262,20.05.2024 12:15:46,Facebook,Informacion,88,19,Psicoeducacion,30,5,150
4263,17.05.2024 20:01:09,WhatsApp,Cita agendada,40,13,Psicologia clinica,35,5,175
4264,17.05.2024 14:17:02,Facebook,Informacion,68,4,Psicoeducacion,30,4,120
4265,16.05.2024 18:54:32,WhatsApp,Informacion,93,29,Psicoeducacion,30,1,30
4266,16.05.2024 09:51:30,Facebook,Informacion,11,5,Psicoeducacion,30,3,90
4267,15.05.2024 17:11:11,WhatsApp,Informacion,92,12,Psicoeducacion,30,4,120
4268,14.05.2024 20:55:07,WhatsApp,Informacion,96,30,Psicoeducacion,30,2,60
4269,14.05.2024 18:04:39,Web,Informacion,85,10,Psicoeducacion,30,5,150
4270,14.05.2024 16:03:14,WhatsApp,Cita agendada,51,5,Psicoeducacion,30,1,30
4271,14.05.2024 11:46:57,WhatsApp,Cita agendada,41,18,Psicologia clinica,35,1,35
4272,14.05.2024 11:21:55,WhatsApp,Cita agendada,43,26,Neuropsicologia,60,5,300
4273,14.05.2024 09:40:37,WhatsApp,Informacion,98,19,Neuropsicologia,60,4,240
4274,14.05.2024 08:48:48,WhatsApp,Cita agendada,60,5,Psicoeducacion,30,4,120
4275,13.05.2024 21:05:04,WhatsApp,Cita agendada,74,4,Psicoeducacion,30,1,30
4276,13.05.2024 19:32:11,WhatsApp,Informacion,94,1,Psicologia clinica,35,4,140
4277,13.05.2024 14:12:30,WhatsApp,Cita agendada,46,23,Psicologia clinica,35,2,70
4278,13.05.2024 11:12:58,Facebook,Informacion,22,1,Neuropsicologia,60,2,120
4279,13.05.2024 10:48:23,Facebook,Informacion,49,14,Neuropsicologia,60,2,120
4280,13.05.2024 08:54:00,WhatsApp,Cita agendada,59,13,Neuropsicologia,60,5,300
4281,11.05.2024 15:47:05,Web,Informacion,85,5,Neuropsicologia,60,4,240
4282,10.05.2024 14:03:22,Facebook,Informacion,53,23,Psicoeducacion,30,5,150
4283,10.05.2024 11:52:46,WhatsApp,Informacion,95,9,Psicologia clinica,35,5,175
4284,10.05.2024 08:48:54,Web,Informacion,24,25,Psicoeducacion,30,1,30
4285,09.05.2024 19:37:14,WhatsApp,Informacion,92,10,Neuropsicologia,60,5,300
4286,09.05.2024 15:10:54,Web,Informacion,21,1,Psicoeducacion,30,2,60
4287,09.05.2024 14:24:09,WhatsApp,Informacion,99,26,Psicoeducacion,30,3,90
4288,09.05.2024 12:53:03,WhatsApp,Cita agendada,17,30,Psicoeducacion,30,1,30
4289,09.05.2024 07:53:12,WhatsApp,Cita agendada,45,24,Neuropsicologia,60,2,120
4290,08.05.2024 18:57:07,WhatsApp,Cita agendada,18,14,Psicoeducacion,30,5,150
4291,08.05.2024 10:21:42,WhatsApp,Informacion,75,1,Psicoeducacion,30,1,30
4292,08.05.2024 09:56:51,WhatsApp,Informacion,91,22,Neuropsicologia,60,4,240
4293,08.05.2024 09:44:44,WhatsApp,Cita agendada,21,29,Psicologia clinica,35,2,70
4294,08.05.2024 09:40:00,WhatsApp,Cita agendada,46,13,Psicoeducacion,30,5,150
4295,08.05.2024 08:41:56,WhatsApp,Cita agendada,36,27,Psicoeducacion,30,1,30
4296,07.05.2024 19:28:50,Web,Informacion,66,18,Psicoeducacion,30,4,120
4297,07.05.2024 18:35:55,Web,Informacion,78,11,Psicoeducacion,30,4,120
4298,07.05.2024 18:30:27,Web,Informacion,83,14,Psicoeducacion,30,5,150
4299,07.05.2024 18:06:21,WhatsApp,Cita agendada,54,29,Psicologia clinica,35,1,35
4300,07.05.2024 17:37:52,Facebook,Informacion,40,8,Neuropsicologia,60,3,180
4301,07.05.2024 17:09:03,Web,Informacion,35,24,Psicoeducacion,30,4,120
4302,07.05.2024 16:35:50,WhatsApp,Cita agendada,50,5,Psicoeducacion,30,3,90
4303,07.05.2024 15:51:04,WhatsApp,Cita agendada,32,9,Psicoeducacion,30,5,150
4304,07.05.2024 15:11:06,WhatsApp,Cita agendada,62,11,Psicologia clinica,35,1,35
4305,07.05.2024 14:02:57,WhatsApp,Cita agendada,61,17,Psicoeducacion,30,2,60
4306,07.05.2024 13:20:09,WhatsApp,Cita agendada,23,10,Psicoeducacion,30,3,90
4307,07.05.2024 11:56:39,WhatsApp,Cita agendada,9,3,Psicologia clinica,35,1,35
4308,07.05.2024 10:58:08,Web,Informacion,34,25,Psicologia clinica,35,2,70
4309,06.05.2024 18:05:02,Facebook,Informacion,81,14,Psicoeducacion,30,1,30
4310,06.05.2024 16:53:11,WhatsApp,Cita agendada,23,5,Psicoeducacion,30,5,150
4311,06.05.2024 16:01:14,WhatsApp,Cita agendada,45,7,Neuropsicologia,60,3,180
4312,05.05.2024 17:20:18,WhatsApp,Cita agendada,83,25,Psicoeducacion,30,1,30
4313,04.05.2024 19:16:13,Web,Informacion,53,21,Neuropsicologia,60,1,60
4314,04.05.2024 17:25:47,Facebook,Informacion,66,17,Psicologia clinica,35,3,105
4315,04.05.2024 14:58:38,Web,Informacion,20,28,Psicoeducacion,30,1,30
4316,04.05.2024 12:47:57,WhatsApp,Cita agendada,15,15,Psicoeducacion,30,5,150
4317,04.05.2024 12:40:01,WhatsApp,Cita agendada,38,15,Psicoeducacion,30,2,60
4318,04.05.2024 08:48:42,WhatsApp,Cita agendada,47,4,Psicoeducacion,30,3,90
4319,03.05.2024 19:23:48,WhatsApp,Cita agendada,81,29,Psicoeducacion,30,4,120
4320,03.05.2024 18:18:21,WhatsApp,Cita agendada,50,15,Psicologia clinica,35,5,175
4321,03.05.2024 16:27:14,WhatsApp,Informacion,94,28,Psicoeducacion,30,2,60
4322,03.05.2024 13:50:00,WhatsApp,Cita agendada,31,5,Neuropsicologia,60,1,60
4323,03.05.2024 12:43:58,WhatsApp,Cita agendada,42,13,Neuropsicologia,60,3,180
4324,03.05.2024 11:22:22,WhatsApp,Cita agendada,81,26,Psicologia clinica,35,4,140
4325,03.05.2024 10:58:28,WhatsApp,Cita agendada,68,4,Neuropsicologia,60,3,180
4326,03.05.2024 10:39:09,WhatsApp,Cita agendada,88,15,Psicologia clinica,35,5,175
4327,03.05.2024 09:18:26,WhatsApp,Cita agendada,13,3,Neuropsicologia,60,3,180
4328,03.05.2024 08:54:52,WhatsApp,Cita agendada,77,21,Psicoeducacion,30,4,120
4329,02.05.2024 20:32:30,WhatsApp,Informacion,44,1,Psicologia clinica,35,5,175
4330,02.05.2024 14:56:12,Instagram,Informacion,46,22,Neuropsicologia,60,3,180
4331,02.05.2024 14:41:13,WhatsApp,Cita agendada,69,21,Neuropsicologia,60,3,180
4332,02.05.2024 13:59:08,WhatsApp,Informacion,95,4,Psicologia clinica,35,3,105
4333,02.05.2024 12:06:57,WhatsApp,Cita agendada,70,4,Psicoeducacion,30,3,90
4334,02.05.2024 11:41:23,WhatsApp,Informacion,58,1,Psicoterapia,40,1,40
4335,02.05.2024 11:01:26,Facebook,Informacion,69,9,Neuropsicologia,60,2,120
4336,02.05.2024 10:27:56,WhatsApp,Cita agendada,35,9,Neuropsicologia,60,2,120
4337,01.05.2024 18:14:54,Web,Informacion,77,26,Psicoeducacion,30,1,30
4338,30.04.2024 22:26:24,WhatsApp,Cita agendada,56,8,Psicologia clinica,35,5,175
4339,30.04.2024 19:58:05,WhatsApp,Cita agendada,83,17,Psicoeducacion,30,2,60
4340,30.04.2024 18:30:23,WhatsApp,Cita agendada,77,27,Neuropsicologia,60,3,180
4341,30.04.2024 17:07:19,WhatsApp,Cita agendada,23,18,Neuropsicologia,60,2,120
4342,30.04.2024 00:28:20,WhatsApp,Cita agendada,53,25,Psicoeducacion,30,1,30
4343,29.04.2024 20:19:51,WhatsApp,Cita agendada,28,7,Psicoeducacion,30,3,90
4344,29.04.2024 16:42:48,WhatsApp,Informacion,94,25,Neuropsicologia,60,3,180
4345,29.04.2024 16:01:27,WhatsApp,Cita agendada,42,20,Psicologia clinica,35,4,140
4346,29.04.2024 13:26:11,WhatsApp,Informacion,83,23,Psicopedagogia,80,5,400
4347,29.04.2024 10:32:48,WhatsApp,Cita agendada,78,7,Neuropsicologia,60,3,180
4348,29.04.2024 09:55:33,WhatsApp,Informacion,97,7,Psicoeducacion,30,5,150
4349,29.04.2024 09:46:08,WhatsApp,Cita agendada,27,21,Psicoeducacion,30,3,90
4350,29.04.2024 09:10:00,WhatsApp,Cita agendada,85,15,Psicoeducacion,30,5,150
4351,28.04.2024 21:17:37,Web,Informacion,58,15,Psicoeducacion,30,1,30
4352,28.04.2024 18:41:45,WhatsApp,Cita agendada,7,10,Neuropsicologia,60,1,60
4353,27.04.2024 17:45:36,WhatsApp,Cita agendada,33,21,Psicologia clinica,35,3,105
4354,27.04.2024 09:49:31,WhatsApp,Informacion,35,6,Psicopedagogia,80,2,160
4355,27.04.2024 08:20:30,Facebook,Informacion,32,10,Psicoeducacion,30,2,60
4356,26.04.2024 16:35:45,WhatsApp,Cita agendada,18,13,Psicologia clinica,35,3,105
4357,26.04.2024 13:41:26,Facebook,Informacion,45,29,Psicoeducacion,30,2,60
4358,26.04.2024 10:42:44,Facebook,Informacion,33,21,Psicoeducacion,30,5,150
4359,26.04.2024 10:28:05,Facebook,Informacion,93,27,Psicopedagogia,80,3,240
4360,26.04.2024 08:14:46,WhatsApp,Cita agendada,11,28,Psicoeducacion,30,5,150
4361,25.04.2024 15:08:32,WhatsApp,Cita agendada,35,12,Psicoeducacion,30,4,120
4362,25.04.2024 15:07:08,Web,Informacion,36,9,Psicoeducacion,30,1,30
4363,25.04.2024 10:13:15,WhatsApp,Cita agendada,5,13,Psicologia clinica,35,1,35
4364,25.04.2024 09:37:34,Facebook,Informacion,19,29,Psicoeducacion,30,3,90
4365,25.04.2024 09:21:57,Web,Informacion,42,21,Psicoeducacion,30,4,120
4366,24.04.2024 21:52:35,WhatsApp,Informacion,92,5,Psicoeducacion,30,1,30
4367,24.04.2024 18:02:07,WhatsApp,Cita agendada,18,3,Psicoeducacion,30,5,150
4368,24.04.2024 16:35:19,WhatsApp,Cita agendada,63,4,Psicologia clinica,35,5,175
4369,24.04.2024 16:21:39,WhatsApp,Cita agendada,33,17,Psicoeducacion,30,1,30
4370,24.04.2024 15:03:37,WhatsApp,Informacion,98,2,Psicoeducacion,30,2,60
4371,24.04.2024 13:11:46,WhatsApp,Cita agendada,20,23,Psicoeducacion,30,4,120
4372,24.04.2024 12:58:08,WhatsApp,Cita agendada,6,30,Psicologia clinica,35,5,175
4373,24.04.2024 12:39:51,WhatsApp,Informacion,87,1,Psicologia clinica,35,1,35
4374,24.04.2024 12:03:44,Instagram,Informacion,6,8,Psicologia clinica,35,2,70
4375,24.04.2024 09:40:41,WhatsApp,Cita agendada,8,15,Psicologia clinica,35,2,70
4376,24.04.2024 08:19:06,WhatsApp,Cita agendada,54,28,Psicologia clinica,35,2,70
4377,23.04.2024 12:21:57,WhatsApp,Cita agendada,37,14,Psicoeducacion,30,4,120
4378,23.04.2024 10:21:33,WhatsApp,Cita agendada,75,30,Neuropsicologia,60,1,60
4379,22.04.2024 16:28:48,WhatsApp,Cita agendada,87,17,Psicoeducacion,30,2,60
4380,22.04.2024 14:43:26,Web,Informacion,70,14,Neuropsicologia,60,1,60
4381,22.04.2024 14:14:33,WhatsApp,Cita agendada,76,9,Neuropsicologia,60,3,180
4382,22.04.2024 12:09:25,Facebook,Informacion,93,9,Psicoeducacion,30,2,60
4383,22.04.2024 12:04:50,WhatsApp,Cita agendada,69,18,Psicoeducacion,30,5,150
4384,22.04.2024 11:59:49,Facebook,Informacion,75,14,Psicoeducacion,30,2,60
4385,22.04.2024 11:45:07,Facebook,Informacion,41,15,Psicoeducacion,30,5,150
4386,22.04.2024 10:37:03,WhatsApp,Cita agendada,41,18,Psicoeducacion,30,2,60
4387,22.04.2024 09:50:16,Web,Informacion,32,14,Neuropsicologia,60,5,300
4388,22.04.2024 09:32:22,WhatsApp,Cita agendada,67,12,Psicoeducacion,30,1,30
4389,22.04.2024 06:32:13,WhatsApp,Cita agendada,85,9,Neuropsicologia,60,1,60
4390,21.04.2024 17:42:25,WhatsApp,Informacion,91,28,Psicoeducacion,30,4,120
4391,21.04.2024 16:20:27,Web,Informacion,7,8,Psicologia clinica,35,2,70
4392,20.04.2024 14:14:45,WhatsApp,Cita agendada,67,17,Psicologia clinica,35,1,35
4393,20.04.2024 10:56:41,WhatsApp,Cita agendada,63,28,Psicoeducacion,30,2,60
4394,19.04.2024 18:57:09,WhatsApp,Cita agendada,88,21,Psicoeducacion,30,2,60
4395,19.04.2024 13:26:10,WhatsApp,Cita agendada,80,5,Neuropsicologia,60,5,300
4396,19.04.2024 11:29:54,Facebook,Informacion,74,29,Psicoeducacion,30,5,150
4397,18.04.2024 17:59:41,WhatsApp,Cita agendada,40,7,Psicoeducacion,30,3,90
4398,18.04.2024 16:33:19,WhatsApp,Informacion,57,2,Psicopedagogia,80,4,320
4399,18.04.2024 14:30:38,WhatsApp,Informacion,91,17,Psicologia clinica,35,3,105
4400,18.04.2024 13:23:51,WhatsApp,Cita agendada,12,17,Psicoeducacion,30,5,150
4401,18.04.2024 12:26:21,WhatsApp,Cita agendada,50,10,Psicologia clinica,35,1,35
4402,18.04.2024 11:53:29,Facebook,Informacion,54,11,Psicologia clinica,35,4,140
4403,17.04.2024 20:20:10,Web,Informacion,15,16,Psicoeducacion,30,2,60
4404,17.04.2024 10:29:54,WhatsApp,Cita agendada,39,30,Neuropsicologia,60,2,120
4405,16.04.2024 21:29:11,Web,Informacion,30,10,Psicologia clinica,35,3,105
4406,16.04.2024 12:57:29,WhatsApp,Cita agendada,62,10,Psicoeducacion,30,2,60
4407,16.04.2024 11:30:35,WhatsApp,Cita agendada,11,30,Psicologia clinica,35,4,140
4408,16.04.2024 10:54:41,WhatsApp,Cita agendada,77,21,Psicoeducacion,30,2,60
4409,15.04.2024 20:05:22,Facebook,Informacion,98,14,Psicologia clinica,35,4,140
4410,15.04.2024 18:37:41,WhatsApp,Informacion,91,25,Psicoeducacion,30,5,150
4411,15.04.2024 16:54:27,WhatsApp,Cita agendada,27,21,Psicologia clinica,35,2,70
4412,15.04.2024 16:51:38,WhatsApp,Cita agendada,31,5,Psicoeducacion,30,5,150
4413,15.04.2024 12:25:10,WhatsApp,Cita agendada,83,26,Psicoeducacion,30,3,90
4414,15.04.2024 11:37:36,WhatsApp,Cita agendada,8,3,Psicoeducacion,30,4,120
4415,15.04.2024 11:37:36,WhatsApp,Cita agendada,12,23,Psicoeducacion,30,1,30
4416,15.04.2024 10:11:21,WhatsApp,Cita agendada,60,29,Psicologia clinica,35,5,175
4417,13.04.2024 18:09:27,WhatsApp,Cita agendada,55,17,Psicoeducacion,30,1,30
4418,13.04.2024 12:12:54,Facebook,Informacion,33,8,Neuropsicologia,60,1,60
4419,13.04.2024 10:16:59,WhatsApp,Cita agendada,40,19,Psicoeducacion,30,1,30
4420,13.04.2024 06:23:11,WhatsApp,Cita agendada,62,14,Psicoeducacion,30,3,90
4421,12.04.2024 19:09:42,WhatsApp,Cita agendada,65,19,Psicoeducacion,30,2,60
4422,12.04.2024 12:52:46,WhatsApp,Informacion,93,24,Psicologia clinica,35,5,175
4423,12.04.2024 12:24:53,WhatsApp,Informacion,31,10,Psicopedagogia,80,5,400
4424,12.04.2024 11:47:39,WhatsApp,Cita agendada,13,15,Psicoeducacion,30,3,90
4425,11.04.2024 19:04:52,WhatsApp,Informacion,37,1,Psicoeducacion,30,4,120
4426,11.04.2024 13:49:21,Facebook,Informacion,69,7,Psicoeducacion,30,4,120
4427,11.04.2024 12:43:30,Web,Informacion,95,15,Psicoeducacion,30,5,150
4428,01.01.1970 01:00:00,Web,Informacion,87,22,Neuropsicologia,60,2,120
4429,11.04.2024 10:02:51,WhatsApp,Cita agendada,77,5,Psicoeducacion,30,1,30
4430,11.04.2024 07:35:11,WhatsApp,Cita agendada,36,16,Psicologia clinica,35,1,35
4431,10.04.2024 20:54:33,WhatsApp,Informacion,96,29,Psicoeducacion,30,1,30
4432,09.04.2024 18:38:07,WhatsApp,Cita agendada,73,8,Neuropsicologia,60,1,60
4433,09.04.2024 12:31:20,WhatsApp,Cita agendada,49,25,Psicologia clinica,35,5,175
4434,09.04.2024 12:31:20,Web,Informacion,74,23,Psicoeducacion,30,1,30
4435,09.04.2024 12:31:19,WhatsApp,Cita agendada,75,24,Psicoeducacion,30,1,30
4436,09.04.2024 12:31:19,WhatsApp,Cita agendada,19,16,Psicoeducacion,30,2,60
4437,09.04.2024 12:31:19,WhatsApp,Informacion,93,21,Psicoeducacion,30,5,150
4438,09.04.2024 12:31:19,WhatsApp,Informacion,28,2,Psicologia clinica,35,4,140
4439,09.04.2024 12:31:19,WhatsApp,Cita agendada,44,17,Psicoeducacion,30,3,90
4440,09.04.2024 12:31:19,WhatsApp,Cita agendada,60,4,Psicoeducacion,30,4,120
4441,09.04.2024 12:31:19,Facebook,Informacion,84,24,Neuropsicologia,60,2,120
4442,09.04.2024 12:31:19,WhatsApp,Cita agendada,13,10,Psicologia clinica,35,1,35
4443,09.04.2024 12:31:19,Web,Informacion,42,13,Neuropsicologia,60,2,120
4444,09.04.2024 12:31:19,Web,Informacion,12,13,Psicologia clinica,35,5,175
4445,09.04.2024 12:31:19,WhatsApp,Cita agendada,88,23,Psicoeducacion,30,2,60
4446,09.04.2024 12:31:19,WhatsApp,Cita agendada,40,18,Psicoeducacion,30,1,30
4447,09.04.2024 12:31:19,Web,Informacion,90,8,Psicoeducacion,30,3,90
4448,09.04.2024 12:31:18,Facebook,Informacion,100,8,Psicologia clinica,35,2,70
4449,09.04.2024 12:31:18,Web,Informacion,47,16,Psicoeducacion,30,1,30
4450,09.04.2024 12:31:18,WhatsApp,Cita agendada,9,5,Psicologia clinica,35,2,70
4451,09.04.2024 12:31:18,WhatsApp,Informacion,18,15,Psicopedagogia,80,4,320
4452,09.04.2024 12:31:18,Web,Informacion,98,7,Psicoeducacion,30,5,150
4453,09.04.2024 12:31:18,WhatsApp,Cita agendada,51,20,Psicologia clinica,35,2,70
4454,09.04.2024 12:31:18,WhatsApp,Cita agendada,76,3,Psicoeducacion,30,4,120
4455,09.04.2024 12:31:18,WhatsApp,Informacion,94,6,Neuropsicologia,60,1,60
4456,09.04.2024 12:31:18,WhatsApp,Cita agendada,45,17,Psicologia clinica,35,1,35
4457,09.04.2024 12:31:18,Web,Informacion,44,13,Neuropsicologia,60,4,240
4458,09.04.2024 12:31:18,WhatsApp,Informacion,98,7,Neuropsicologia,60,5,300
4459,09.04.2024 12:31:18,Web,Informacion,86,24,Psicoeducacion,30,3,90
4460,09.04.2024 12:31:18,Web,Informacion,92,2,Psicoeducacion,30,3,90
4461,09.04.2024 12:31:18,WhatsApp,Cita agendada,9,3,Psicoeducacion,30,1,30
4462,09.04.2024 12:31:18,WhatsApp,Cita agendada,49,5,Neuropsicologia,60,3,180
4463,09.04.2024 12:31:18,Web,Informacion,62,26,Neuropsicologia,60,5,300
4464,09.04.2024 12:31:18,WhatsApp,Cita agendada,15,24,Neuropsicologia,60,2,120
4465,09.04.2024 12:31:18,WhatsApp,Cita agendada,9,10,Psicoeducacion,30,3,90
4466,09.04.2024 12:31:18,WhatsApp,Cita agendada,59,22,Psicoeducacion,30,3,90
4467,09.04.2024 12:31:18,WhatsApp,Cita agendada,36,13,Psicologia clinica,35,5,175
4468,09.04.2024 12:31:18,WhatsApp,Informacion,18,28,Psicopedagogia,80,2,160
4469,09.04.2024 12:31:18,WhatsApp,Cita agendada,40,14,Psicoeducacion,30,1,30
4470,09.04.2024 12:31:18,WhatsApp,Cita agendada,51,19,Psicologia clinica,35,4,140
4471,09.04.2024 12:31:17,WhatsApp,Informacion,96,22,Psicologia clinica,35,1,35
4472,09.04.2024 12:31:17,WhatsApp,Cita agendada,29,10,Neuropsicologia,60,3,180
4473,09.04.2024 12:31:17,WhatsApp,Cita agendada,56,12,Psicologia clinica,35,5,175
4474,09.04.2024 12:31:17,Web,Informacion,33,29,Neuropsicologia,60,5,300
4475,09.04.2024 12:31:17,WhatsApp,Cita agendada,51,25,Psicoeducacion,30,4,120
4476,09.04.2024 12:31:17,WhatsApp,Cita agendada,83,30,Psicoeducacion,30,1,30
4477,09.04.2024 12:31:17,Web,Informacion,70,13,Psicologia clinica,35,4,140
4478,09.04.2024 12:31:17,WhatsApp,Cita agendada,31,21,Neuropsicologia,60,5,300
4479,09.04.2024 12:31:17,WhatsApp,Cita agendada,48,19,Psicoeducacion,30,4,120
4480,09.04.2024 12:31:17,Facebook,Informacion,100,18,Psicologia clinica,35,5,175
4481,09.04.2024 12:31:17,Facebook,Informacion,13,5,Neuropsicologia,60,1,60
4482,09.04.2024 12:31:17,WhatsApp,Cita agendada,31,15,Psicologia clinica,35,3,105
4483,09.04.2024 12:31:17,WhatsApp,Cita agendada,11,17,Psicoeducacion,30,2,60
4484,09.04.2024 12:31:17,Web,Informacion,34,24,Psicoeducacion,30,5,150
4485,09.04.2024 12:31:17,WhatsApp,Cita agendada,23,16,Neuropsicologia,60,1,60
4486,09.04.2024 12:31:17,Web,Informacion,51,12,Psicoeducacion,30,1,30
4487,09.04.2024 12:31:17,Web,Informacion,42,13,Psicoeducacion,30,5,150
4488,09.04.2024 12:31:17,Web,Informacion,61,11,Psicologia clinica,35,5,175
4489,09.04.2024 12:31:17,WhatsApp,Informacion,91,1,Psicoeducacion,30,4,120
4490,09.04.2024 12:31:17,Web,Informacion,79,17,Psicoeducacion,30,5,150
4491,09.04.2024 12:31:17,WhatsApp,Informacion,27,30,Psicopedagogia,80,5,400
4492,09.04.2024 12:31:17,Web,Informacion,48,26,Psicoeducacion,30,5,150
4493,09.04.2024 12:31:17,WhatsApp,Cita agendada,30,8,Psicologia clinica,35,5,175
4494,09.04.2024 12:31:16,Facebook,Informacion,51,17,Psicologia clinica,35,2,70
4495,09.04.2024 12:31:16,WhatsApp,Informacion,93,26,Psicologia clinica,35,3,105
4496,09.04.2024 12:31:16,WhatsApp,Informacion,92,11,Psicoeducacion,30,2,60
4497,09.04.2024 12:31:16,WhatsApp,Cita agendada,16,9,Psicoeducacion,30,3,90
4498,09.04.2024 12:31:16,WhatsApp,Cita agendada,67,28,Psicoeducacion,30,4,120
4499,09.04.2024 12:31:16,WhatsApp,Cita agendada,39,14,Neuropsicologia,60,2,120
4500,09.04.2024 12:31:16,Facebook,Informacion,50,2,Psicologia clinica,35,1,35
4501,09.04.2024 12:31:16,WhatsApp,Cita agendada,35,4,Neuropsicologia,60,4,240
4502,09.04.2024 12:31:16,WhatsApp,Informacion,94,2,Psicopedagogia,80,2,160
4503,09.04.2024 12:31:16,WhatsApp,Cita agendada,78,11,Psicoeducacion,30,1,30
4504,09.04.2024 12:31:16,WhatsApp,Cita agendada,63,20,Psicoeducacion,30,1,30
4505,09.04.2024 12:31:16,Web,Informacion,74,24,Psicoeducacion,30,5,150
4506,09.04.2024 12:31:15,WhatsApp,Informacion,95,6,Psicoeducacion,30,1,30
4507,09.04.2024 12:31:15,WhatsApp,Cita agendada,71,14,Psicologia clinica,35,4,140
4508,09.04.2024 12:31:15,WhatsApp,Cita agendada,75,30,Psicologia clinica,35,2,70
4509,09.04.2024 12:31:15,WhatsApp,Informacion,99,28,Psicologia clinica,35,3,105
4510,09.04.2024 12:31:15,WhatsApp,Cita agendada,12,17,Psicologia clinica,35,2,70
4511,09.04.2024 12:31:15,WhatsApp,Cita agendada,60,28,Psicoeducacion,30,5,150
4512,09.04.2024 12:31:15,WhatsApp,Cita agendada,6,4,Psicologia clinica,35,2,70
4513,09.04.2024 12:31:15,WhatsApp,Cita agendada,41,30,Neuropsicologia,60,2,120
4514,09.04.2024 12:31:15,Facebook,Informacion,52,1,Psicoeducacion,30,5,150
4515,09.04.2024 12:31:15,WhatsApp,Informacion,74,12,Psicopedagogia,80,4,320
4516,09.04.2024 12:31:15,Web,Informacion,8,24,Psicologia clinica,35,4,140
4517,09.04.2024 12:31:15,WhatsApp,Informacion,97,9,Psicoeducacion,30,2,60
4518,09.04.2024 12:31:15,WhatsApp,Cita agendada,90,4,Neuropsicologia,60,1,60
4519,09.04.2024 12:31:15,Web,Informacion,38,21,Psicoeducacion,30,4,120
4520,09.04.2024 12:31:15,Facebook,Informacion,78,22,Psicoeducacion,30,4,120
4521,09.04.2024 12:31:15,WhatsApp,Cita agendada,65,13,Psicologia clinica,35,2,70
4522,09.04.2024 12:31:15,Facebook,Informacion,70,5,Psicoeducacion,30,4,120
4523,09.04.2024 12:31:15,Facebook,Informacion,94,22,Psicoeducacion,30,1,30
4524,09.04.2024 12:31:15,WhatsApp,Cita agendada,83,9,Psicologia clinica,35,1,35
4525,09.04.2024 12:31:15,Facebook,Informacion,48,4,Psicologia clinica,35,4,140
4526,09.04.2024 12:31:14,Web,Informacion,8,17,Psicoeducacion,30,4,120
4527,09.04.2024 12:31:14,WhatsApp,Cita agendada,90,4,Psicoeducacion,30,2,60
4528,09.04.2024 12:31:14,Facebook,Informacion,31,14,Psicoeducacion,30,3,90
4529,09.04.2024 12:31:14,WhatsApp,Cita agendada,80,7,Psicoeducacion,30,2,60
4530,09.04.2024 12:31:14,Web,Informacion,97,27,Psicologia clinica,35,5,175
4531,09.04.2024 12:31:14,WhatsApp,Cita agendada,61,22,Psicologia clinica,35,5,175
4532,09.04.2024 12:31:14,Web,Informacion,11,17,Psicoeducacion,30,2,60
4533,09.04.2024 12:31:14,WhatsApp,Cita agendada,90,22,Psicoeducacion,30,4,120
4534,09.04.2024 12:31:14,WhatsApp,Cita agendada,83,3,Psicoeducacion,30,5,150
4535,09.04.2024 12:31:14,WhatsApp,Cita agendada,20,10,Psicoeducacion,30,1,30
4536,09.04.2024 12:31:14,Facebook,Informacion,49,25,Neuropsicologia,60,3,180
4537,09.04.2024 12:31:14,WhatsApp,Cita agendada,59,18,Psicologia clinica,35,5,175
